Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-07-09 03:00:00,Denmark,East Denmark,DK-DK2,152.17,201.75,80.5,64.91,entsoe.eu,false,
2021-07-09 04:00:00,Denmark,East Denmark,DK-DK2,212.76,267.52,72.67,59.83,entsoe.eu,false,
2021-07-09 05:00:00,Denmark,East Denmark,DK-DK2,233.73,291.07,70.74,58.49,entsoe.eu,false,
2021-07-09 06:00:00,Denmark,East Denmark,DK-DK2,213.23,270.03,72.93,61.8,entsoe.eu,false,
2021-07-09 07:00:00,Denmark,East Denmark,DK-DK2,251.92,311.59,68.45,60.08,entsoe.eu,false,
2021-07-09 08:00:00,Denmark,East Denmark,DK-DK2,237.68,296.25,69.7,62.26,entsoe.eu,false,
2021-07-09 09:00:00,Denmark,East Denmark,DK-DK2,221.08,278.41,71.21,64.43,entsoe.eu,false,
2021-07-09 10:00:00,Denmark,East Denmark,DK-DK2,171.62,225.55,77.94,66.99,entsoe.eu,false,
2021-07-09 11:00:00,Denmark,East Denmark,DK-DK2,169.51,221.71,78.4,67.29,entsoe.eu,false,
2021-07-09 12:00:00,Denmark,East Denmark,DK-DK2,157.14,207.43,79.79,69.41,entsoe.eu,false,
2021-07-09 13:00:00,Denmark,East Denmark,DK-DK2,127.94,175.74,83.15,69.94,entsoe.eu,false,
2021-07-09 14:00:00,Denmark,East Denmark,DK-DK2,196.17,250.22,75.32,63.55,entsoe.eu,false,
2021-07-09 15:00:00,Denmark,East Denmark,DK-DK2,172.16,222.12,77.19,67.26,entsoe.eu,false,
2021-07-09 16:00:00,Denmark,East Denmark,DK-DK2,238.45,292.2,68.74,63.21,entsoe.eu,false,
2021-07-09 17:00:00,Denmark,East Denmark,DK-DK2,234.52,287.82,69.04,63.24,entsoe.eu,false,
2021-07-09 18:00:00,Denmark,East Denmark,DK-DK2,240.87,296.17,67.31,61.88,entsoe.eu,false,
2021-07-09 19:00:00,Denmark,East Denmark,DK-DK2,236.77,289.92,67.37,64.27,entsoe.eu,false,
2021-07-09 20:00:00,Denmark,East Denmark,DK-DK2,230.21,280.56,68.35,67.56,entsoe.eu,false,
2021-07-09 21:00:00,Denmark,East Denmark,DK-DK2,232.14,283.03,67.69,67.49,entsoe.eu,false,
2021-07-09 22:00:00,Denmark,East Denmark,DK-DK2,206.71,256.62,71.16,66.99,entsoe.eu,false,
2021-07-09 23:00:00,Denmark,East Denmark,DK-DK2,206.68,258.21,71.1,64.62,entsoe.eu,false,
2021-07-10 00:00:00,Denmark,East Denmark,DK-DK2,184.45,234.02,74.21,65.27,entsoe.eu,false,
2021-07-10 01:00:00,Denmark,East Denmark,DK-DK2,188.0,236.83,73.78,65.85,entsoe.eu,false,
2021-07-10 02:00:00,Denmark,East Denmark,DK-DK2,183.36,230.49,74.32,68.45,entsoe.eu,false,
2021-07-10 03:00:00,Denmark,East Denmark,DK-DK2,195.72,243.56,72.62,68.45,entsoe.eu,false,
2021-07-10 04:00:00,Denmark,East Denmark,DK-DK2,188.34,235.73,73.65,68.6,entsoe.eu,false,
2021-07-10 05:00:00,Denmark,East Denmark,DK-DK2,173.55,221.05,75.59,68.04,entsoe.eu,false,
2021-07-10 06:00:00,Denmark,East Denmark,DK-DK2,184.89,232.95,74.06,68.42,entsoe.eu,false,
2021-07-10 07:00:00,Denmark,East Denmark,DK-DK2,182.86,231.13,74.4,68.64,entsoe.eu,false,
2021-07-10 08:00:00,Denmark,East Denmark,DK-DK2,180.49,227.93,74.67,70.48,entsoe.eu,false,
2021-07-10 09:00:00,Denmark,East Denmark,DK-DK2,187.5,234.37,73.72,71.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-10 10:00:00,Denmark,East Denmark,DK-DK2,182.7,228.61,74.47,72.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-10 11:00:00,Denmark,East Denmark,DK-DK2,186.08,231.96,74.04,72.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-10 12:00:00,Denmark,East Denmark,DK-DK2,172.14,218.83,75.84,71.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-10 13:00:00,Denmark,East Denmark,DK-DK2,165.38,211.95,76.75,71.18,entsoe.eu,false,
2021-07-10 14:00:00,Denmark,East Denmark,DK-DK2,166.01,213.67,76.66,70.53,entsoe.eu,false,
2021-07-10 15:00:00,Denmark,East Denmark,DK-DK2,163.05,211.81,77.14,70.27,entsoe.eu,false,
2021-07-10 16:00:00,Denmark,East Denmark,DK-DK2,148.73,196.83,79.36,70.28,entsoe.eu,false,
2021-07-10 17:00:00,Denmark,East Denmark,DK-DK2,136.22,182.26,81.12,71.5,entsoe.eu,false,
2021-07-10 18:00:00,Denmark,East Denmark,DK-DK2,135.06,181.54,81.28,71.12,entsoe.eu,false,
2021-07-10 19:00:00,Denmark,East Denmark,DK-DK2,124.75,171.52,82.89,69.89,entsoe.eu,false,
2021-07-10 20:00:00,Denmark,East Denmark,DK-DK2,127.52,174.72,82.67,68.37,entsoe.eu,false,
2021-07-10 21:00:00,Denmark,East Denmark,DK-DK2,157.86,207.88,79.77,65.04,entsoe.eu,false,
2021-07-10 22:00:00,Denmark,East Denmark,DK-DK2,110.01,155.48,85.36,69.3,entsoe.eu,false,
2021-07-10 23:00:00,Denmark,East Denmark,DK-DK2,103.97,149.37,86.32,68.09,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 00:00:00,Denmark,East Denmark,DK-DK2,100.55,145.92,86.71,68.24,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 01:00:00,Denmark,East Denmark,DK-DK2,82.26,126.6,89.12,69.08,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 02:00:00,Denmark,East Denmark,DK-DK2,97.82,143.12,87.27,67.43,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 03:00:00,Denmark,East Denmark,DK-DK2,90.89,136.3,87.91,68.12,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 04:00:00,Denmark,East Denmark,DK-DK2,79.43,125.05,89.48,70.13,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 05:00:00,Denmark,East Denmark,DK-DK2,72.34,118.08,90.39,71.76,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-11 06:00:00,Denmark,East Denmark,DK-DK2,82.81,129.59,89.33,73.53,entsoe.eu,false,
2021-07-11 07:00:00,Denmark,East Denmark,DK-DK2,107.2,156.08,87.02,73.26,entsoe.eu,false,
2021-07-11 08:00:00,Denmark,East Denmark,DK-DK2,146.95,198.65,83.17,72.3,entsoe.eu,false,
2021-07-11 09:00:00,Denmark,East Denmark,DK-DK2,137.88,190.24,84.08,74.96,entsoe.eu,false,
2021-07-11 10:00:00,Denmark,East Denmark,DK-DK2,111.41,161.37,86.67,77.08,entsoe.eu,false,
2021-07-11 11:00:00,Denmark,East Denmark,DK-DK2,86.23,134.27,89.32,77.58,entsoe.eu,false,
2021-07-11 12:00:00,Denmark,East Denmark,DK-DK2,62.54,108.7,91.92,78.71,entsoe.eu,false,
2021-07-11 13:00:00,Denmark,East Denmark,DK-DK2,76.23,123.72,90.55,77.01,entsoe.eu,false,
2021-07-11 14:00:00,Denmark,East Denmark,DK-DK2,97.79,144.63,87.48,78.79,entsoe.eu,false,
2021-07-11 15:00:00,Denmark,East Denmark,DK-DK2,135.74,185.11,83.43,73.82,entsoe.eu,false,
2021-07-11 16:00:00,Denmark,East Denmark,DK-DK2,167.56,218.01,79.47,69.83,entsoe.eu,false,
2021-07-11 17:00:00,Denmark,East Denmark,DK-DK2,154.67,204.96,81.05,68.21,entsoe.eu,false,
2021-07-11 18:00:00,Denmark,East Denmark,DK-DK2,129.55,177.39,82.61,69.66,entsoe.eu,false,
2021-07-11 19:00:00,Denmark,East Denmark,DK-DK2,142.49,191.0,81.15,68.37,entsoe.eu,false,
2021-07-11 20:00:00,Denmark,East Denmark,DK-DK2,138.28,186.61,81.5,68.4,entsoe.eu,false,
2021-07-11 21:00:00,Denmark,East Denmark,DK-DK2,137.03,185.44,81.7,68.5,entsoe.eu,false,
2021-07-11 22:00:00,Denmark,East Denmark,DK-DK2,120.86,166.99,83.72,69.86,entsoe.eu,false,
2021-07-11 23:00:00,Denmark,East Denmark,DK-DK2,116.27,162.17,84.18,71.28,entsoe.eu,false,
2021-07-12 00:00:00,Denmark,East Denmark,DK-DK2,107.34,152.86,85.35,70.71,entsoe.eu,false,
2021-07-12 01:00:00,Denmark,East Denmark,DK-DK2,120.59,166.95,83.37,70.33,entsoe.eu,false,
2021-07-12 02:00:00,Denmark,East Denmark,DK-DK2,131.99,179.57,81.69,69.57,entsoe.eu,false,
2021-07-12 03:00:00,Denmark,East Denmark,DK-DK2,131.03,179.0,81.74,69.23,entsoe.eu,false,
2021-07-12 04:00:00,Denmark,East Denmark,DK-DK2,142.91,190.85,80.41,69.18,entsoe.eu,false,
2021-07-12 05:00:00,Denmark,East Denmark,DK-DK2,143.65,191.85,80.15,69.8,entsoe.eu,false,
2021-07-12 06:00:00,Denmark,East Denmark,DK-DK2,153.84,202.71,78.93,70.01,entsoe.eu,false,
2021-07-12 07:00:00,Denmark,East Denmark,DK-DK2,150.35,199.67,79.24,71.0,entsoe.eu,false,
2021-07-12 08:00:00,Denmark,East Denmark,DK-DK2,140.8,189.16,80.46,72.86,entsoe.eu,false,
2021-07-12 09:00:00,Denmark,East Denmark,DK-DK2,134.51,180.31,81.64,74.59,entsoe.eu,false,
2021-07-12 10:00:00,Denmark,East Denmark,DK-DK2,128.61,174.5,81.68,75.68,entsoe.eu,false,
2021-07-12 11:00:00,Denmark,East Denmark,DK-DK2,112.99,156.38,84.15,77.8,entsoe.eu,false,
2021-07-12 12:00:00,Denmark,East Denmark,DK-DK2,132.18,177.02,81.56,76.96,entsoe.eu,false,
2021-07-12 13:00:00,Denmark,East Denmark,DK-DK2,146.11,191.64,79.64,75.58,entsoe.eu,false,
2021-07-12 14:00:00,Denmark,East Denmark,DK-DK2,151.96,197.35,78.99,74.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-12 15:00:00,Denmark,East Denmark,DK-DK2,155.63,201.34,78.34,73.27,entsoe.eu,false,
2021-07-12 16:00:00,Denmark,East Denmark,DK-DK2,172.57,219.75,75.88,70.91,entsoe.eu,false,
2021-07-12 17:00:00,Denmark,East Denmark,DK-DK2,197.39,246.09,72.24,69.34,entsoe.eu,false,
2021-07-12 18:00:00,Denmark,East Denmark,DK-DK2,205.89,255.37,70.91,67.76,entsoe.eu,false,
2021-07-12 19:00:00,Denmark,East Denmark,DK-DK2,210.2,260.63,70.3,66.89,entsoe.eu,false,
2021-07-12 20:00:00,Denmark,East Denmark,DK-DK2,192.91,242.09,73.38,67.94,entsoe.eu,false,
2021-07-12 21:00:00,Denmark,East Denmark,DK-DK2,179.31,228.29,75.23,67.84,entsoe.eu,false,
2021-07-12 22:00:00,Denmark,East Denmark,DK-DK2,192.48,243.65,72.89,65.32,entsoe.eu,false,
2021-07-12 23:00:00,Denmark,East Denmark,DK-DK2,175.13,224.8,75.85,66.61,entsoe.eu,false,
2021-07-13 00:00:00,Denmark,East Denmark,DK-DK2,176.22,225.56,75.94,66.05,entsoe.eu,false,
2021-07-13 01:00:00,Denmark,East Denmark,DK-DK2,159.06,207.84,78.17,66.31,entsoe.eu,false,
2021-07-13 02:00:00,Denmark,East Denmark,DK-DK2,154.12,202.85,78.61,66.12,entsoe.eu,false,
2021-07-13 03:00:00,Denmark,East Denmark,DK-DK2,164.96,214.61,77.46,65.39,entsoe.eu,false,
2021-07-13 04:00:00,Denmark,East Denmark,DK-DK2,175.23,228.02,76.57,63.5,entsoe.eu,false,
2021-07-13 05:00:00,Denmark,East Denmark,DK-DK2,183.48,237.12,75.22,65.29,entsoe.eu,false,
2021-07-13 06:00:00,Denmark,East Denmark,DK-DK2,224.77,280.28,72.61,61.83,entsoe.eu,false,
2021-07-13 07:00:00,Denmark,East Denmark,DK-DK2,221.97,279.43,73.61,61.7,entsoe.eu,false,
2021-07-13 08:00:00,Denmark,East Denmark,DK-DK2,205.85,262.28,75.43,63.67,entsoe.eu,false,
2021-07-13 09:00:00,Denmark,East Denmark,DK-DK2,182.29,236.63,77.87,66.06,entsoe.eu,false,
2021-07-13 10:00:00,Denmark,East Denmark,DK-DK2,170.41,223.55,79.17,67.05,entsoe.eu,false,
2021-07-13 11:00:00,Denmark,East Denmark,DK-DK2,175.63,228.84,78.15,67.18,entsoe.eu,false,
2021-07-13 12:00:00,Denmark,East Denmark,DK-DK2,180.17,233.51,76.97,66.46,entsoe.eu,false,
2021-07-13 13:00:00,Denmark,East Denmark,DK-DK2,200.67,253.59,74.11,67.3,entsoe.eu,false,
2021-07-13 14:00:00,Denmark,East Denmark,DK-DK2,201.68,256.04,74.21,64.25,entsoe.eu,false,
2021-07-13 15:00:00,Denmark,East Denmark,DK-DK2,218.21,273.66,72.91,61.78,entsoe.eu,false,
2021-07-13 16:00:00,Denmark,East Denmark,DK-DK2,214.02,268.78,73.89,61.54,entsoe.eu,false,
2021-07-13 17:00:00,Denmark,East Denmark,DK-DK2,216.62,272.17,73.74,59.54,entsoe.eu,false,
2021-07-13 18:00:00,Denmark,East Denmark,DK-DK2,215.13,271.59,74.22,57.58,entsoe.eu,false,
2021-07-13 19:00:00,Denmark,East Denmark,DK-DK2,203.95,259.52,74.99,58.55,entsoe.eu,false,
2021-07-13 20:00:00,Denmark,East Denmark,DK-DK2,191.27,246.26,75.71,59.87,entsoe.eu,false,
2021-07-13 21:00:00,Denmark,East Denmark,DK-DK2,163.34,216.28,78.69,62.39,entsoe.eu,false,
2021-07-13 22:00:00,Denmark,East Denmark,DK-DK2,160.47,211.73,78.97,62.89,entsoe.eu,false,
2021-07-13 23:00:00,Denmark,East Denmark,DK-DK2,145.05,194.84,80.73,64.44,entsoe.eu,false,
2021-07-14 00:00:00,Denmark,East Denmark,DK-DK2,132.95,183.72,81.44,66.07,entsoe.eu,false,
2021-07-14 01:00:00,Denmark,East Denmark,DK-DK2,132.73,183.53,82.28,64.82,entsoe.eu,false,
2021-07-14 02:00:00,Denmark,East Denmark,DK-DK2,133.86,184.02,81.55,66.12,entsoe.eu,false,
2021-07-14 03:00:00,Denmark,East Denmark,DK-DK2,135.33,185.57,80.84,66.49,entsoe.eu,false,
2021-07-14 04:00:00,Denmark,East Denmark,DK-DK2,174.56,227.88,75.67,63.68,entsoe.eu,false,
2021-07-14 05:00:00,Denmark,East Denmark,DK-DK2,199.2,253.08,72.86,64.72,entsoe.eu,false,
2021-07-14 06:00:00,Denmark,East Denmark,DK-DK2,194.15,247.42,74.88,64.8,entsoe.eu,false,
2021-07-14 07:00:00,Denmark,East Denmark,DK-DK2,157.34,208.11,79.06,68.9,entsoe.eu,false,
2021-07-14 08:00:00,Denmark,East Denmark,DK-DK2,126.97,175.88,82.73,72.17,entsoe.eu,false,
2021-07-14 09:00:00,Denmark,East Denmark,DK-DK2,162.4,219.67,78.56,69.36,entsoe.eu,false,
2021-07-14 10:00:00,Denmark,East Denmark,DK-DK2,128.89,176.38,82.09,72.37,entsoe.eu,false,
2021-07-14 11:00:00,Denmark,East Denmark,DK-DK2,177.62,229.2,77.1,67.38,entsoe.eu,false,
2021-07-14 12:00:00,Denmark,East Denmark,DK-DK2,181.69,233.74,77.12,68.17,entsoe.eu,false,
2021-07-14 13:00:00,Denmark,East Denmark,DK-DK2,170.47,220.08,78.46,69.83,entsoe.eu,false,
2021-07-14 14:00:00,Denmark,East Denmark,DK-DK2,201.08,253.96,74.06,66.88,entsoe.eu,false,
2021-07-14 15:00:00,Denmark,East Denmark,DK-DK2,165.17,215.3,79.24,67.93,entsoe.eu,false,
2021-07-14 16:00:00,Denmark,East Denmark,DK-DK2,221.59,275.56,73.03,62.76,entsoe.eu,false,
2021-07-14 17:00:00,Denmark,East Denmark,DK-DK2,216.78,271.48,73.83,60.82,entsoe.eu,false,
2021-07-14 18:00:00,Denmark,East Denmark,DK-DK2,212.38,266.89,73.74,60.22,entsoe.eu,false,
2021-07-14 19:00:00,Denmark,East Denmark,DK-DK2,221.6,276.63,72.82,60.46,entsoe.eu,false,
2021-07-14 20:00:00,Denmark,East Denmark,DK-DK2,228.67,283.45,72.62,61.3,entsoe.eu,false,
2021-07-14 21:00:00,Denmark,East Denmark,DK-DK2,175.45,227.33,78.64,65.77,entsoe.eu,false,
2021-07-14 22:00:00,Denmark,East Denmark,DK-DK2,131.71,180.07,82.65,69.13,entsoe.eu,false,
2021-07-14 23:00:00,Denmark,East Denmark,DK-DK2,110.22,159.17,83.72,67.97,entsoe.eu,false,
2021-07-15 00:00:00,Denmark,East Denmark,DK-DK2,96.3,144.26,85.56,69.04,entsoe.eu,false,
2021-07-15 01:00:00,Denmark,East Denmark,DK-DK2,82.37,128.25,87.89,69.39,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-15 02:00:00,Denmark,East Denmark,DK-DK2,79.64,125.24,88.27,69.38,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-15 03:00:00,Denmark,East Denmark,DK-DK2,83.21,128.81,87.9,70.51,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-15 04:00:00,Denmark,East Denmark,DK-DK2,78.01,123.72,88.54,72.15,entsoe.eu,false,
2021-07-15 05:00:00,Denmark,East Denmark,DK-DK2,102.11,151.58,86.45,70.8,entsoe.eu,false,
2021-07-15 06:00:00,Denmark,East Denmark,DK-DK2,110.96,161.48,85.38,71.5,entsoe.eu,false,
2021-07-15 07:00:00,Denmark,East Denmark,DK-DK2,156.89,211.09,80.85,69.37,entsoe.eu,false,
2021-07-15 08:00:00,Denmark,East Denmark,DK-DK2,154.74,208.86,81.29,70.92,entsoe.eu,false,
2021-07-15 09:00:00,Denmark,East Denmark,DK-DK2,151.56,205.83,81.4,72.09,entsoe.eu,false,
2021-07-15 10:00:00,Denmark,East Denmark,DK-DK2,145.8,199.3,82.19,73.5,entsoe.eu,false,
2021-07-15 11:00:00,Denmark,East Denmark,DK-DK2,122.15,173.09,84.93,75.31,entsoe.eu,false,
2021-07-15 12:00:00,Denmark,East Denmark,DK-DK2,105.29,154.6,86.84,76.51,entsoe.eu,false,
2021-07-15 13:00:00,Denmark,East Denmark,DK-DK2,94.74,142.71,87.97,76.79,entsoe.eu,false,
2021-07-15 14:00:00,Denmark,East Denmark,DK-DK2,101.24,149.51,87.16,75.32,entsoe.eu,false,
2021-07-15 15:00:00,Denmark,East Denmark,DK-DK2,137.23,188.6,82.99,71.59,entsoe.eu,false,
2021-07-15 16:00:00,Denmark,East Denmark,DK-DK2,147.19,199.71,81.73,68.9,entsoe.eu,false,
2021-07-15 17:00:00,Denmark,East Denmark,DK-DK2,143.09,194.7,82.24,68.36,entsoe.eu,false,
2021-07-15 18:00:00,Denmark,East Denmark,DK-DK2,172.76,226.61,78.91,64.69,entsoe.eu,false,
2021-07-15 19:00:00,Denmark,East Denmark,DK-DK2,171.82,225.95,79.01,63.94,entsoe.eu,false,
2021-07-15 20:00:00,Denmark,East Denmark,DK-DK2,126.55,177.66,84.05,67.75,entsoe.eu,false,
2021-07-15 21:00:00,Denmark,East Denmark,DK-DK2,105.55,154.81,86.19,69.64,entsoe.eu,false,
2021-07-15 22:00:00,Denmark,East Denmark,DK-DK2,109.31,157.49,85.68,69.59,entsoe.eu,false,
2021-07-15 23:00:00,Denmark,East Denmark,DK-DK2,99.95,146.13,86.9,69.25,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-16 00:00:00,Denmark,East Denmark,DK-DK2,83.98,128.58,88.76,71.7,entsoe.eu,false,
2021-07-16 01:00:00,Denmark,East Denmark,DK-DK2,88.01,134.64,88.27,71.79,entsoe.eu,false,
2021-07-16 02:00:00,Denmark,East Denmark,DK-DK2,94.61,142.2,87.45,72.48,entsoe.eu,false,
2021-07-16 03:00:00,Denmark,East Denmark,DK-DK2,84.26,131.45,88.8,71.4,entsoe.eu,false,
2021-07-16 04:00:00,Denmark,East Denmark,DK-DK2,90.18,139.48,88.03,72.76,entsoe.eu,false,
2021-07-16 05:00:00,Denmark,East Denmark,DK-DK2,97.05,147.12,87.38,72.61,entsoe.eu,false,
2021-07-16 06:00:00,Denmark,East Denmark,DK-DK2,109.19,160.04,86.26,72.58,entsoe.eu,false,
2021-07-16 07:00:00,Denmark,East Denmark,DK-DK2,93.92,146.48,87.95,74.83,entsoe.eu,false,
2021-07-16 08:00:00,Denmark,East Denmark,DK-DK2,85.68,138.32,88.93,76.71,entsoe.eu,false,
2021-07-16 09:00:00,Denmark,East Denmark,DK-DK2,70.4,122.1,90.11,78.03,entsoe.eu,false,
2021-07-16 10:00:00,Denmark,East Denmark,DK-DK2,76.58,126.93,89.23,77.9,entsoe.eu,false,
2021-07-16 11:00:00,Denmark,East Denmark,DK-DK2,67.34,117.31,90.22,79.84,entsoe.eu,false,
2021-07-16 12:00:00,Denmark,East Denmark,DK-DK2,83.36,133.25,89.15,80.19,entsoe.eu,false,
2021-07-16 13:00:00,Denmark,East Denmark,DK-DK2,79.17,126.83,89.62,79.92,entsoe.eu,false,
2021-07-16 14:00:00,Denmark,East Denmark,DK-DK2,77.15,123.27,89.79,79.05,entsoe.eu,false,
2021-07-16 15:00:00,Denmark,East Denmark,DK-DK2,80.99,127.16,89.34,78.12,entsoe.eu,false,
2021-07-16 16:00:00,Denmark,East Denmark,DK-DK2,86.94,133.38,88.66,75.97,entsoe.eu,false,
2021-07-16 17:00:00,Denmark,East Denmark,DK-DK2,84.52,132.67,88.24,73.44,entsoe.eu,false,
2021-07-16 18:00:00,Denmark,East Denmark,DK-DK2,111.19,165.23,82.75,69.71,entsoe.eu,false,
2021-07-16 19:00:00,Denmark,East Denmark,DK-DK2,95.05,140.46,87.3,73.37,entsoe.eu,false,
2021-07-16 20:00:00,Denmark,East Denmark,DK-DK2,83.52,126.62,89.02,75.98,entsoe.eu,false,
2021-07-16 21:00:00,Denmark,East Denmark,DK-DK2,67.61,109.17,89.65,77.55,entsoe.eu,false,
2021-07-16 22:00:00,Denmark,East Denmark,DK-DK2,83.23,129.4,87.3,71.95,entsoe.eu,false,
2021-07-16 23:00:00,Denmark,East Denmark,DK-DK2,96.37,145.38,85.34,69.59,entsoe.eu,false,
2021-07-17 00:00:00,Denmark,East Denmark,DK-DK2,102.23,151.63,84.44,69.93,entsoe.eu,false,
2021-07-17 01:00:00,Denmark,East Denmark,DK-DK2,75.04,116.76,89.7,73.89,entsoe.eu,false,
2021-07-17 02:00:00,Denmark,East Denmark,DK-DK2,85.56,128.75,88.42,73.25,entsoe.eu,false,
2021-07-17 03:00:00,Denmark,East Denmark,DK-DK2,81.05,124.07,88.98,73.16,entsoe.eu,false,
2021-07-17 04:00:00,Denmark,East Denmark,DK-DK2,80.58,123.81,89.14,72.99,entsoe.eu,false,
2021-07-17 05:00:00,Denmark,East Denmark,DK-DK2,66.5,109.78,90.82,74.39,entsoe.eu,false,
2021-07-17 06:00:00,Denmark,East Denmark,DK-DK2,72.34,116.3,89.83,75.57,entsoe.eu,false,
2021-07-17 07:00:00,Denmark,East Denmark,DK-DK2,59.01,101.98,91.81,79.13,entsoe.eu,false,
2021-07-17 08:00:00,Denmark,East Denmark,DK-DK2,61.69,104.82,91.53,81.21,entsoe.eu,false,
2021-07-17 09:00:00,Denmark,East Denmark,DK-DK2,63.87,107.36,91.37,82.34,entsoe.eu,false,
2021-07-17 10:00:00,Denmark,East Denmark,DK-DK2,57.2,100.46,92.1,82.72,entsoe.eu,false,
2021-07-17 11:00:00,Denmark,East Denmark,DK-DK2,59.57,101.57,91.86,84.74,entsoe.eu,false,
2021-07-17 12:00:00,Denmark,East Denmark,DK-DK2,101.37,144.83,87.34,82.23,entsoe.eu,false,
2021-07-17 13:00:00,Denmark,East Denmark,DK-DK2,101.79,145.73,87.43,80.95,entsoe.eu,false,
2021-07-17 14:00:00,Denmark,East Denmark,DK-DK2,89.3,129.59,88.43,85.54,entsoe.eu,false,
2021-07-17 15:00:00,Denmark,East Denmark,DK-DK2,59.7,97.71,91.71,84.83,entsoe.eu,false,
2021-07-17 16:00:00,Denmark,East Denmark,DK-DK2,66.34,100.39,90.83,86.87,entsoe.eu,false,
2021-07-17 17:00:00,Denmark,East Denmark,DK-DK2,65.61,102.15,90.93,80.91,entsoe.eu,false,
2021-07-17 18:00:00,Denmark,East Denmark,DK-DK2,80.23,117.92,89.18,77.75,entsoe.eu,false,
2021-07-17 19:00:00,Denmark,East Denmark,DK-DK2,78.44,116.05,89.47,76.97,entsoe.eu,false,
2021-07-17 20:00:00,Denmark,East Denmark,DK-DK2,62.77,97.27,91.66,79.69,entsoe.eu,false,
2021-07-17 21:00:00,Denmark,East Denmark,DK-DK2,52.55,85.34,92.88,82.07,entsoe.eu,false,
2021-07-17 22:00:00,Denmark,East Denmark,DK-DK2,53.74,85.9,92.68,83.56,entsoe.eu,false,
2021-07-17 23:00:00,Denmark,East Denmark,DK-DK2,56.83,87.83,92.31,84.69,entsoe.eu,false,
2021-07-18 00:00:00,Denmark,East Denmark,DK-DK2,45.68,74.92,93.73,86.59,entsoe.eu,false,
2021-07-18 01:00:00,Denmark,East Denmark,DK-DK2,42.29,70.45,94.15,88.18,entsoe.eu,false,
2021-07-18 02:00:00,Denmark,East Denmark,DK-DK2,28.25,57.16,95.93,86.54,entsoe.eu,false,
2021-07-18 03:00:00,Denmark,East Denmark,DK-DK2,34.03,62.1,95.2,88.44,entsoe.eu,false,
2021-07-18 04:00:00,Denmark,East Denmark,DK-DK2,40.72,69.92,94.35,88.13,entsoe.eu,false,
2021-07-18 05:00:00,Denmark,East Denmark,DK-DK2,33.74,65.65,95.22,85.73,entsoe.eu,false,
2021-07-18 06:00:00,Denmark,East Denmark,DK-DK2,30.56,61.67,95.63,88.01,entsoe.eu,false,
2021-07-18 07:00:00,Denmark,East Denmark,DK-DK2,32.24,62.0,95.43,90.72,entsoe.eu,false,
2021-07-18 08:00:00,Denmark,East Denmark,DK-DK2,34.83,62.0,95.15,94.54,entsoe.eu,false,
2021-07-18 09:00:00,Denmark,East Denmark,DK-DK2,36.35,63.95,94.97,94.96,entsoe.eu,false,
2021-07-18 10:00:00,Denmark,East Denmark,DK-DK2,32.67,60.6,95.49,95.19,entsoe.eu,false,
2021-07-18 11:00:00,Denmark,East Denmark,DK-DK2,56.52,92.16,92.9,89.69,entsoe.eu,false,
2021-07-18 12:00:00,Denmark,East Denmark,DK-DK2,83.0,127.96,89.84,84.02,entsoe.eu,false,
2021-07-18 13:00:00,Denmark,East Denmark,DK-DK2,87.76,132.49,89.34,83.53,entsoe.eu,false,
2021-07-18 14:00:00,Denmark,East Denmark,DK-DK2,62.06,97.51,92.27,88.77,entsoe.eu,false,
2021-07-18 15:00:00,Denmark,East Denmark,DK-DK2,33.89,59.6,95.29,95.13,entsoe.eu,false,
2021-07-18 16:00:00,Denmark,East Denmark,DK-DK2,32.41,61.01,95.41,89.91,entsoe.eu,false,
2021-07-18 17:00:00,Denmark,East Denmark,DK-DK2,34.72,62.46,95.01,89.73,entsoe.eu,false,
2021-07-18 18:00:00,Denmark,East Denmark,DK-DK2,40.36,69.31,94.21,88.07,entsoe.eu,false,
